,gene_id,Gene name,description,Datasets with neurite TPM > 10,Mean TPM in neurites,Studies with neurite ribosome association,primary motor neurons B,neuroblastoma line CAD,Ascl1 induced neurons B,primary dorsal root ganglia,primary cortical neurons B,primary cortical neurons C,primary motor neurons C,neuroblastoma line N2A,hippocampal tissue B,hippocampal tissue C,iPSC derived motor neurons,Ascl1 induced neurons A,induced mixed neurons,hippocampal tissue A,cortical tissue,primary hippocampal neurons,primary cortical neurons A,primary motor neurons A,cortical growth cones,neuroblastoma line N1E,Zappulo2017_loc.translation,Shigeoka2016_loc.translation,Ouwenga2017_loc.translation,Ainsley2014_loc.translation
79,ENSMUSG00000022283,Pabpc1,"poly(A) binding protein, cytoplasmic 1 [Source:MGI Symbol;Acc:MGI:1349722]",15,454.7130676,2,880.6496787,896.4351763,1013.679715,1066.277798,448.9276014,52.89278033,4674.448211,729.7187425,13.20141114,347.7061032,,181.9082834,,1353.980235,,,,,,,,0.07469691,,0.067484663
80,ENSMUSG00000041841,Rpl37,ribosomal protein L37 [Source:MGI Symbol;Acc:MGI:1914531],15,438.5355495,1,80.22069422,3620.53291,1557.100098,933.9117982,661.0150075,123.5647371,133.6901421,2176.311634,975.2931442,139.4169673,1594.760994,727.6591575,197.3613677,31.12598241,,,,,,,,,,0.576129392
81,ENSMUSG00000071644,Eef1g,eukaryotic translation elongation factor 1 gamma [Source:MGI Symbol;Acc:MGI:1914410],15,423.1107393,0,108.4300464,1438.044659,378.1598023,834.8800657,916.9097416,126.4686894,2006.709851,1145.149251,294.8407672,84.55873913,,686.6375664,,801.4940472,,,,,77.38396674,,,,,
82,ENSMUSG00000050708,Ftl1,ferritin light polypeptide 1 [Source:MGI Symbol;Acc:MGI:95589],15,422.5856691,2,397.7834072,1440.555614,70.20740977,2565.252559,2707.189795,111.826798,2651.083664,1285.139055,,32.42452207,2822.782187,199.5635493,82.1002483,,,,,,85.85930744,,,0.16112632,,0.284997211
83,ENSMUSG00000023004,Tuba1b,"tubulin, alpha 1B [Source:MGI Symbol;Acc:MGI:107804]",15,419.3110321,2,287.6019896,2444.987819,2101.292505,840.5441185,2048.853853,271.4046246,125.8153673,1884.014046,949.7140304,97.35856175,705.9153361,331.7740222,,108.9409384,,,,,13.44910155,,,0.928040673,,0.032905745
84,ENSMUSG00000025967,Eef1b2,eukaryotic translation elongation factor 1 beta 2 [Source:MGI Symbol;Acc:MGI:1929520],15,387.5717405,1,38.51633208,1142.53046,1525.986728,767.4720266,548.3151471,180.7809638,1999.10662,849.2717194,237.9632557,50.02229632,494.8389598,514.5154922,,311.2598241,,,,,210.9011405,,,,,0.780256553
85,ENSMUSG00000019370,Calm3,calmodulin 3 [Source:MGI Symbol;Acc:MGI:103249],15,368.9939253,2,284.8292,871.4611783,163.6858586,448.0380325,445.3143945,95.5943833,2420.995417,846.7122282,1640.442308,435.8610079,425.7536268,160.9152943,63.73442975,630.3011439,,,,,102.4032833,,,0.943684005,,0.192972672
86,ENSMUSG00000045136,Tubb2b,"tubulin, beta 2B class IIB [Source:MGI Symbol;Acc:MGI:1920960]",15,353.9802072,3,190.9931207,844.3332114,4404.44296,514.1629388,1668.225655,66.69526411,367.6705194,609.2922582,302.6781903,104.3776134,622.0485496,108.0732651,125.9849033,,,,,,199.1125064,,,0.339069222,0.379084967,0.991634133
87,ENSMUSG00000025428,Atp5a1,"ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1 [Source:MGI Symbol;Acc:MGI:88115]",15,334.348246,2,165.2928357,628.0070636,371.701851,262.0142155,678.5296474,156.4895081,774.4433688,550.3706812,205.1050285,167.2395393,1184.154328,325.7167486,,1151.661349,,,,,31.29400025,,,0.859210012,,0.374233129
88,ENSMUSG00000030744,Rps3,ribosomal protein S3 [Source:MGI Symbol;Acc:MGI:1350917],15,324.4689703,0,76.78141926,1799.48502,2049.389661,573.5352494,904.0077016,30.44322494,1393.020506,1236.951761,67.77418308,58.51600017,1367.575622,651.8183186,41.73392624,,,,,,126.1700341,,,,,
89,ENSMUSG00000011752,Pgam1,phosphoglycerate mutase 1 [Source:MGI Symbol;Acc:MGI:97552],15,299.6050131,1,210.9554469,889.1574394,248.850893,504.6938506,282.6412659,358.6754025,244.3895624,665.0556186,500.350636,155.274595,36.20212788,196.0867058,290.5900441,754.8050735,,,,,,,,,,0.066926938
90,ENSMUSG00000063015,Ccni,cyclin I [Source:MGI Symbol;Acc:MGI:1341077],15,282.6332492,0,129.5095153,103.5981092,62.17326186,205.1619117,256.1530116,173.0870953,285.1211561,159.7061225,309.3793012,201.4887993,710.6014874,57.16390799,24988.68271,949.3424636,,,,,,,,,,
91,ENSMUSG00000020368,Canx,calnexin [Source:MGI Symbol;Acc:MGI:88261],15,255.3219187,0,208.7736914,244.2522302,340.7511494,188.1519046,256.7647569,29.84769456,1512.137789,270.6853823,317.0317295,123.1866591,1218.375028,373.8377635,,1462.921173,,,,,18.74645997,,,,,
92,ENSMUSG00000008348,Ubc,ubiquitin C [Source:MGI Symbol;Acc:MGI:98889],15,251.7863414,0,254.680575,653.1594207,119.7755364,1746.389699,682.8104248,60.27596627,40.09799116,456.2777971,942.7806516,407.4484291,873.1476469,206.0718889,63.4423677,,,,,,35.82289105,,,,,
93,ENSMUSG00000021546,Hnrnpk,heterogeneous nuclear ribonucleoprotein K [Source:MGI Symbol;Acc:MGI:99894],15,245.2145457,1,328.7924563,194.468174,700.3276572,252.6590825,1039.780768,24.74530097,294.3536507,267.3165838,263.5344329,95.75080123,870.0630683,531.9500121,497.0388204,,,,,,21.37563965,,,,,0.382598996
94,ENSMUSG00000022841,Ap2m1,"adaptor-related protein complex 2, mu 1 subunit [Source:MGI Symbol;Acc:MGI:1298405]",15,229.8216216,2,162.0331829,417.0761963,101.4881243,273.7906612,1290.187097,83.52920201,341.964358,468.1088741,359.4388715,146.8049911,267.9422311,184.8772717,,1206.131819,,,,,11.22832789,,,0.581931952,,0.601226994
95,ENSMUSG00000058799,Nap1l1,nucleosome assembly protein 1-like 1 [Source:MGI Symbol;Acc:MGI:1855693],15,225.7645046,1,122.9535772,321.5423671,255.1515514,352.2787128,216.0625313,21.92324049,2304.955632,299.1400669,56.0431498,47.40925203,1681.207685,129.8816134,105.9376367,1252.820792,,,,,,,,,,0.14054657
96,ENSMUSG00000055839,Elob,elongin B [Source:MGI Symbol;Acc:MGI:1914923],15,225.6365552,1,120.9684759,923.1077059,466.1323534,245.7668398,991.9035093,107.6156594,144.7329297,604.4707454,375.0233566,104.3469523,177.0217774,340.327051,124.7879922,,,,,,25.22631088,,,,,0.062465142
97,ENSMUSG00000018707,Dync1h1,dynein cytoplasmic 1 heavy chain 1 [Source:MGI Symbol;Acc:MGI:103147],15,223.2775044,1,336.1692118,304.2106469,115.2264552,339.613102,69.26304981,11.94518062,975.0238393,290.3146637,107.8679527,221.4261599,1726.936204,144.1780407,70.86354075,1937.592405,,,,,,,,0.062964411,,
98,ENSMUSG00000007564,Ppp2r1a,"protein phosphatase 2, regulatory subunit A, alpha [Source:MGI Symbol;Acc:MGI:1926334]",15,221.1070902,1,193.6699892,912.7655699,57.51252872,246.4895765,730.3591597,11.19571883,213.9766391,402.3054749,351.6194103,254.8956679,290.0881373,138.9092062,74.38854339,1408.450704,,,,,,,,0.396558467,,
99,ENSMUSG00000041571,Selenow,selenoprotein W [Source:MGI Symbol;Acc:MGI:1100878],15,210.650212,1,166.7912089,411.6026785,16.69138669,302.1911068,2237.93854,11.18981732,401.2514556,111.9138482,1543.351317,569.2123779,187.7532764,55.47405722,,451.326745,,,,,,,,0.808369183,,
100,ENSMUSG00000050856,Atp5k,"ATP synthase, H+ transporting, mitochondrial F1F0 complex, subunit E [Source:MGI Symbol;Acc:MGI:106636]",15,198.2608962,1,36.8849507,275.3180199,1135.492277,221.4337372,653.2246657,614.9992638,80.55804094,295.8857971,335.7482391,78.86542332,96.39741528,123.571415,309.9522641,,,,,,60.65383963,,,,,0.501952036
101,ENSMUSG00000051391,Ywhag,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide [Source:MGI Symbol;Acc:MGI:108109]",15,198.1610812,0,213.0737579,433.2071728,93.88150436,197.6833865,186.7349479,167.1851317,320.7839293,250.0367005,625.3830606,239.8834011,523.2862138,71.45557634,,233.4448681,,,,,25.62923175,,,,,
102,ENSMUSG00000020321,Mdh1,"malate dehydrogenase 1, NAD (soluble) [Source:MGI Symbol;Acc:MGI:97051]",15,192.1158404,1,60.46463029,245.5987742,32.60883046,80.09255527,493.8179584,286.3190745,164.8271826,195.1212815,549.3709933,163.9593391,205.8144693,118.5018356,1253.466711,,,,,,,,,0.511145874,,
103,ENSMUSG00000007850,Hnrnph1,heterogeneous nuclear ribonucleoprotein H1 [Source:MGI Symbol;Acc:MGI:1891925],15,188.3077162,1,93.39979864,170.9934872,79.44791361,98.42623542,224.4885932,,230.0882473,198.4685699,139.6419653,43.96141422,685.8588438,185.6609192,4310.882863,622.5196483,,,,,26.24775476,,,0.969495503,,
104,ENSMUSG00000039630,Hnrnpu,heterogeneous nuclear ribonucleoprotein U [Source:MGI Symbol;Acc:MGI:1858195],15,186.4805289,0,161.8461516,154.3527022,349.242871,204.9031227,183.6190521,16.90217559,736.608244,272.6075241,111.8038481,86.87010824,712.8787822,153.7143989,32.6731336,1587.425103,,,,,,,,,,
105,ENSMUSG00000091537,Tma7,translational machinery associated 7 [Source:MGI Symbol;Acc:MGI:1913417],15,186.4282035,0,92.35073987,94.00716201,409.5757384,153.8857646,1195.529054,226.9294661,96.57913447,122.1118939,264.5233177,55.41302304,82.3988087,202.6849448,390.802332,365.7302934,,,,,,,,,,
106,ENSMUSG00000020315,Sptbn1,"spectrin beta, non-erythrocytic 1 [Source:MGI Symbol;Acc:MGI:98388]",15,185.885644,1,68.62694983,133.9970858,60.58531219,244.9172198,98.19677028,17.0921961,1820.430696,142.8682809,19.57719569,282.8026918,1626.756621,68.61338905,622.1823006,2567.893549,,,,,,,,0.115369574,,
107,ENSMUSG00000027500,Stmn2,stathmin-like 2 [Source:MGI Symbol;Acc:MGI:98241],15,183.6498138,1,58.72735259,11.43516699,169.6954295,125.2470361,733.4431879,210.3888454,383.2390397,194.3127268,492.2380892,76.03944235,1723.736341,20.45584453,3559.239415,,,,,,64.43570501,,,0.134532655,,
108,ENSMUSG00000061904,Slc25a3,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3 [Source:MGI Symbol;Acc:MGI:1353498]",15,173.9256272,1,68.72217311,263.1185431,274.0143159,127.3490927,235.5211184,66.82444592,219.4075182,255.006989,512.5195722,105.0598548,810.7897276,150.476443,,451.326745,,,,,14.06982708,,,,,0.408812047
109,ENSMUSG00000021087,Rtn1,reticulon 1 [Source:MGI Symbol;Acc:MGI:1933947],15,171.4056526,1,98.23378865,30.86660331,87.9769625,60.9496511,449.1451979,162.0747508,215.6964175,,795.7416506,171.7773862,104.4727192,,501.7543626,731.4605867,,,,,82.38891365,,,0.589362534,,
110,ENSMUSG00000022892,App,amyloid beta (A4) precursor protein [Source:MGI Symbol;Acc:MGI:88059],15,164.8518045,1,175.633425,197.5130153,131.3832941,151.5099976,49.93588518,24.23022615,782.227629,204.590303,728.0623333,176.4628134,504.5879167,50.23179796,,1424.013695,,,,,17.65580947,,,0.906140008,,
111,ENSMUSG00000031029,Eif3f,"eukaryotic translation initiation factor 3, subunit F [Source:MGI Symbol;Acc:MGI:1913335]",15,161.921246,2,79.61294357,440.3782304,298.4983242,246.4182611,95.79365417,28.1744848,232.6226575,353.4553476,286.1577587,84.78842371,333.2050291,63.51353552,86.61610725,334.6043109,,,,,,,,0.788815018,,0.03234802
112,ENSMUSG00000022890,Atp5j,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F [Source:MGI Symbol;Acc:MGI:107777]",15,159.5819786,0,57.18947988,85.09696868,164.5379158,153.5913257,745.9105025,228.9521581,129.3454388,57.5021887,279.1584867,67.71612644,62.89032375,101.2367807,1283.258237,287.9153373,,,,,,,,,,
113,ENSMUSG00000016427,Ndufa1,NADH:ubiquinone oxidoreductase subunit A1 [Source:MGI Symbol;Acc:MGI:1929511],15,156.6203142,0,17.01354289,209.5860602,573.4690638,117.3116155,364.6648059,464.816929,64.26540344,139.6282355,354.1147032,43.60872366,80.0627559,69.65201809,3122.45467,54.47046922,,,,,,,,,,
114,ENSMUSG00000022010,Tsc22d1,"TSC22 domain family, member 1 [Source:MGI Symbol;Acc:MGI:109127]",15,150.589514,1,136.785506,39.74925567,123.1763183,176.0486234,331.6269209,50.78044255,264.1217567,52.30444611,332.7611576,112.9176981,205.5434129,129.4242857,4075.251355,,,,,,27.6019574,,,,,0.299498048
115,ENSMUSG00000036371,Serbp1,serpine1 mRNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1914120],15,142.3358787,2,110.0911625,189.5622272,639.5753905,96.00191317,136.168356,20.78812867,623.8269867,239.3630074,53.47438483,62.33692713,503.2912916,119.8869345,28.99294614,443.5452494,,,,,,,,0.102072741,,0.19408812
116,ENSMUSG00000005161,Prdx2,peroxiredoxin 2 [Source:MGI Symbol;Acc:MGI:109486],15,140.0676118,0,54.34308934,792.4739658,74.56752143,155.0392118,651.1027564,46.85201606,268.8285186,442.2458549,269.1821776,32.40204607,308.1258976,94.92623315,,,,,,,17.33882684,,,,,
117,ENSMUSG00000022884,Eif4a2,eukaryotic translation initiation factor 4A2 [Source:MGI Symbol;Acc:MGI:106906],15,140.0512303,0,38.9620124,32.2152173,128.7162322,132.5550741,491.8342978,53.57970029,157.2239518,27.20425181,410.1622131,158.8468787,600.4912966,249.985719,,1937.592405,,,,,24.41696145,,,,,
118,ENSMUSG00000055302,Mrfap1,Morf4 family associated protein 1 [Source:MGI Symbol;Acc:MGI:1914818],15,136.0387272,0,45.57940838,85.64889576,165.829211,130.4659594,263.5288752,71.07831978,378.5322778,165.3545109,514.8395571,48.9333199,231.44305,152.0570142,,62.25196483,,,,,,,,,,
119,ENSMUSG00000093930,Hmgcs1,3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 [Source:MGI Symbol;Acc:MGI:107592],15,133.5054787,0,58.82445625,137.098145,178.0100629,57.60714364,277.3061213,15.59709013,634.2361717,79.81842627,276.9667879,62.48883299,662.8218147,113.2716272,1308.846653,,,,,,18.55593437,,,,,
120,ENSMUSG00000006699,Cdc42,cell division cycle 42 [Source:MGI Symbol;Acc:MGI:106211],15,133.4925409,1,84.95162237,122.8223656,137.4117284,158.7146848,421.6129929,38.94520772,230.8123645,105.1821382,63.18218278,78.98976558,433.3280185,215.3843238,350.3959791,,,,,,38.54636637,,,0.590535784,,
121,ENSMUSG00000018326,Ywhab,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide [Source:MGI Symbol;Acc:MGI:1891917]",15,133.1493564,0,113.1239938,105.5118114,121.6785541,114.8402741,178.0512491,200.3507071,246.833458,99.035227,335.0168738,114.4376105,207.9258686,52.14539015,451.6860027,,,,,,20.1584324,,,,,
122,ENSMUSG00000029836,Cbx3,chromobox 3 [Source:MGI Symbol;Acc:MGI:108515],15,129.820956,1,46.14681667,48.60447011,342.7615732,65.75160001,800.6311866,11.12024095,329.7448799,56.09540301,159.4216344,25.17957998,356.7096371,172.335856,355.3043954,529.141701,,,,,,,,,,0.71890686
123,ENSMUSG00000062380,Tubb3,"tubulin, beta 3 class III [Source:MGI Symbol;Acc:MGI:107813]",15,128.9484836,1,129.0282025,1262.583016,73.8642669,154.7960873,1996.94938,15.53935151,211.4422288,1030.6285,247.7967488,31.5421311,16.21102293,43.93677788,,210.1003813,,,,,23.85297017,,,0.035197497,,
124,ENSMUSG00000068039,Tcp1,t-complex protein 1 [Source:MGI Symbol;Acc:MGI:98535],15,127.3315225,2,79.31749326,221.7795465,76.03746718,143.742186,265.4956867,15.53337911,424.332692,188.166791,,48.2578123,331.2305013,315.8724271,,443.5452494,,,,,16.31339196,,,0.651153696,,0.574456219
125,ENSMUSG00000015291,Gdi1,guanosine diphosphate (GDP) dissociation inhibitor 1 [Source:MGI Symbol;Acc:MGI:99846],15,127.160695,0,116.5562734,347.4762216,18.28950985,103.3193746,566.4044829,36.97192996,146.0001349,183.4513823,511.0252097,87.96917215,231.7570292,31.74417271,,1175.005836,,,,,17.32658971,,,,,
126,ENSMUSG00000022982,Sod1,"superoxide dismutase 1, soluble [Source:MGI Symbol;Acc:MGI:98351]",15,124.9994396,0,20.50782568,428.9535152,437.7340617,58.64972628,212.9412098,151.8751261,380.1615415,330.1557898,216.8787045,24.88188212,189.3034198,53.60721831,,,,,,,36.23125203,,,,,
127,ENSMUSG00000061315,Naca,nascent polypeptide-associated complex alpha polypeptide [Source:MGI Symbol;Acc:MGI:106095],15,124.3378204,1,56.5104041,206.063052,89.07938416,80.01798821,195.8691527,,513.9421982,172.5093874,255.5898664,15.95568285,1362.913059,131.7396863,16.33038141,342.3858066,,,,,35.7687024,,,,,0.22755159
128,ENSMUSG00000054428,Atpif1,ATPase inhibitory factor 1 [Source:MGI Symbol;Acc:MGI:1196457],15,123.3452393,2,128.24361,53.9351984,254.0935042,94.94489405,331.8241853,150.4209456,113.4148599,80.77237045,316.4516002,91.12938994,63.68351543,86.2148677,,132.2854253,,,,,118.0603868,,,0.869769261,,0.317345231
129,ENSMUSG00000032249,Anp32a,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A [Source:MGI Symbol;Acc:MGI:108447]",15,121.465988,0,279.8549788,247.7419868,51.07684856,289.8232894,121.7305625,18.34658651,1363.060156,246.7882574,16.97996032,96.43379552,307.0450717,54.49463409,,404.6377714,,,,,17.80299011,,,,,
130,ENSMUSG00000000563,Atp5f1,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1 [Source:MGI Symbol;Acc:MGI:1100495]",15,120.9546998,2,35.94522815,204.109315,151.1495204,84.60721215,556.8935916,115.1862075,113.4148599,206.9284531,338.4227169,70.14620358,211.2380593,163.4374529,55.20638466,,,,,,22.44712018,,,0.089558076,,0.861684328
131,ENSMUSG00000060803,Gstp1,"glutathione S-transferase, pi 1 [Source:MGI Symbol;Acc:MGI:95865]",15,120.6926899,1,66.98584274,672.9114189,50.51920791,348.1366039,399.5337956,66.11402433,10.95227298,477.0860243,108.0798808,49.20485807,550.2484059,114.9518004,196.3248059,,,,,,19.25908861,,,,,0.144450641
132,ENSMUSG00000041740,Rnf10,ring finger protein 10 [Source:MGI Symbol;Acc:MGI:1859162],15,115.2001728,1,59.96026235,113.5694045,110.0890069,109.8815885,70.95994923,28.62056197,352.8261164,210.4120224,176.6363281,147.2384525,120.9786508,24.97462093,72.3238305,1027.15742,,,,,,,,,,0.469046291
133,ENSMUSG00000042043,Tbca,tubulin cofactor A [Source:MGI Symbol;Acc:MGI:107549],15,114.0691978,0,39.65666229,113.0225306,686.1047487,99.87014522,485.6923343,146.9757574,124.6386768,153.2329697,100.6975008,18.43554117,99.61204807,109.6109275,115.9077304,,,,,,64.19266661,,,,,
134,ENSMUSG00000026341,Actr3,ARP3 actin-related protein 3 [Source:MGI Symbol;Acc:MGI:1921367],15,112.4619265,1,110.5574574,52.61600429,135.4503877,103.2331564,167.8996858,21.04286832,190.3523147,68.97448937,312.1273958,71.43317355,316.1818725,175.7724828,,941.560968,,,,,11.75986359,,,0.39694955,,
135,ENSMUSG00000004285,Atp6v1f,"ATPase, H+ transporting, lysosomal V1 subunit F [Source:MGI Symbol;Acc:MGI:1913394]",15,106.0660192,1,22.70460348,267.636055,524.3796716,56.03843506,323.7084827,53.12970545,39.01181533,151.5309792,238.4389772,46.26607878,57.4238451,41.42750311,,451.326745,,,,,,,,0.433711381,,
136,ENSMUSG00000030647,Ndufc2,NADH:ubiquinone oxidoreductase subunit C2 [Source:MGI Symbol;Acc:MGI:1344370],15,106.0548279,1,46.53546386,137.8634815,162.2913863,46.20137615,585.469274,203.2384467,45.89092894,113.209871,194.4812472,63.26385794,69.75010294,77.86121264,108.0666177,,,,,,,,,,,0.380925823
137,ENSMUSG00000029467,Atp2a2,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2 [Source:MGI Symbol;Acc:MGI:88110]",15,104.7340445,1,54.99294162,42.77477859,48.8361965,51.58458601,30.50146022,17.28869324,343.5031071,75.18865843,406.3815371,97.39886992,247.641847,64.42986704,,3579.487978,,,,,,,,,,0.354155047
138,ENSMUSG00000028820,Sfpq,splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated) [Source:MGI Symbol;Acc:MGI:1918764],15,103.7581643,1,88.8594846,153.7579926,320.1712788,121.1313079,142.6730725,13.07995388,351.5589112,181.0022682,22.56615287,54.68356879,566.812541,65.50121993,,459.1082406,,,,,12.66435249,,,,,0.499721138
139,ENSMUSG00000022186,Oxct1,3-oxoacid CoA transferase 1 [Source:MGI Symbol;Acc:MGI:1914291],15,101.7511259,1,73.80962763,66.64031988,32.47555704,54.94869314,238.5484833,285.647355,408.6736571,145.7979083,195.683578,92.39906287,91.13732804,23.17798193,,754.8050735,,,,,12.41142341,,,0.095424325,,
140,ENSMUSG00000001416,Cct3,"chaperonin containing Tcp1, subunit 3 (gamma) [Source:MGI Symbol;Acc:MGI:104708]",15,101.4890307,1,38.96511234,370.4986163,136.0557479,66.81530785,190.4939403,13.81312224,147.538884,345.0329323,105.6145954,13.14632788,440.6062352,153.2508778,,723.6790911,,,,,10.31202543,,,0.272585061,,
141,ENSMUSG00000020458,Rtn4,reticulon 4 [Source:MGI Symbol;Acc:MGI:1915835],15,100.9590952,0,137.4325521,63.42883075,86.36352911,71.8738221,136.4545533,31.15962139,434.5608478,103.0965884,609.1339823,111.0972778,659.2304713,47.15377072,30.30912434,,,,,,17.39163556,,,,,
142,ENSMUSG00000029121,Crmp1,collapsin response mediator protein 1 [Source:MGI Symbol;Acc:MGI:107793],15,100.7450448,1,229.3433651,529.5863181,29.82578747,107.2247923,375.5244918,13.14941232,151.0689554,437.171734,95.01951659,44.74734482,460.7081394,16.54009763,48.0675913,381.2932846,,,,,14.85996816,,,0.369573719,,
143,ENSMUSG00000022205,Sub1,"SUB1 homolog, transcriptional regulator [Source:MGI Symbol;Acc:MGI:104811]",15,99.09651556,0,48.87551056,41.40084706,839.7898235,46.73645144,485.4038379,29.03944773,106.6262609,31.9093507,186.6510264,54.32091195,245.3443442,116.0926678,,575.8306747,,,,,13.90412686,,,,,
144,ENSMUSG00000004455,Ppp1cc,protein phosphatase 1 catalytic subunit gamma [Source:MGI Symbol;Acc:MGI:104872],15,98.27825684,0,89.77775566,53.97061619,57.09761872,92.55359303,73.90920003,15.46686701,82.00627538,90.06852216,190.3641275,50.76290272,490.3257444,161.4423172,,482.4527274,,,,,,,,,,
145,ENSMUSG00000053192,Mllt11,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11 [Source:MGI Symbol;Acc:MGI:1929671]",15,98.0386075,1,61.57148738,52.80643857,55.22770154,88.14983986,1075.701774,201.8939934,162.383287,38.55130871,243.2549512,98.56358732,220.7592904,14.55253661,75.60728772,,,,,,60.46716136,,,0.513883457,,
146,ENSMUSG00000028410,Dnaja1,DnaJ heat shock protein family (Hsp40) member A1 [Source:MGI Symbol;Acc:MGI:1270129],15,96.59848715,0,75.42797073,61.23394111,200.6296876,78.31881138,377.3025336,25.40189942,331.7362023,60.5746288,116.4791327,40.59218668,394.2384466,109.9422493,68.86305415,,,,,,31.22904013,,,,,
147,ENSMUSG00000037058,Paip2,polyadenylate-binding protein-interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915119],15,93.6016187,1,97.28748578,40.31115805,93.84162924,65.79590685,316.3106387,45.79699349,80.19598233,57.5234427,111.844132,67.74352454,68.31938403,111.5523023,129.7556482,326.8228153,,,,,,,,0.296441142,,
